"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"DEORI";"Kulmandih";"2023-08-17";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Jugal Kishore Sharma ";"NA - Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers";"Trust and Society";"Jammu And Kashmir";"JAMMU";"DEPUTY COMMISSIONER JAMMU_IDA";"Jammu Municipal Corporation";"Ward No. 17";"";"";"2023-08-17";"3000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10297 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"PATTIKONDA";"Pattikonda";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10298 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"PATTIKONDA";"Pattikonda";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"KOILEBEDA";"Badekapsi";"2023-08-17";"238000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10343 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"";"";"2023-08-17";"199954";"Approved by IDA";"";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"NARHARPUR";"Bhainsmundi";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10645 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Raun";"2023-08-17";"420000";"Approved by IDA";"Completed";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"ANTAGARH";"Amodi";"2023-08-17";"357000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"ANTAGARH";"Aarra";"2023-08-17";"357000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"BHANUPRATAPPUR";"Asulkhar";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Preneet Kaur ";"WS/MP379/2023-2024/10418 - Installing hand pumps";"Normal/Others";"Punjab";"PATIALA";"DEPUTY COMMISSIONER PATIALA_IDA";"Ghagga";"7";"";"";"2023-08-17";"420000";"Approved by IDA";"Ongoing";"Lok Sabha"
"Smt Preneet Kaur ";"WS/MP379/2023-2024/10414 - Installing hand pumps";"Normal/Others";"Punjab";"PATIALA";"DEPUTY COMMISSIONER PATIALA_IDA";"Ghagga";"6";"";"";"2023-08-17";"280000";"Approved by IDA";"Ongoing";"Lok Sabha"
"Smt Preneet Kaur ";"WS/MP379/2023-2024/10406 - Construction of community centers and community halls";"Normal/Others";"Punjab";"PATIALA";"DEPUTY COMMISSIONER PATIALA_IDA";"";"";"PATRAN";"Arno (205)";"2023-08-17";"720000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Simraha";"2023-08-17";"420000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"CheraKhera";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Sahsi";"2023-08-17";"630000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Chhil Kauri";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Meghauna";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Saharbani";"2023-08-17";"420000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Ambaicharua";"2023-08-17";"630000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10653 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Summha";"2023-08-17";"210000";"Approved by IDA";"Completed";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"ANTAGARH";"Amabeda";"2023-08-17";"357000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"ANTAGARH";"Alanar";"2023-08-17";"357000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Amar Singh ";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Punjab";"FATEHGARH SAHIB(SC)";"DEPUTY COMMISSIONER LUDHIANA_IDA";"Ludhiana";"ward no 28 ludhiana";"";"";"2023-08-17";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Amar Singh ";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Punjab";"FATEHGARH SAHIB(SC)";"DEPUTY COMMISSIONER LUDHIANA_IDA";"Ludhiana";"ward no 28 ludhiana";"";"";"2023-08-17";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Amar Singh ";"WS/MP380/2023-2024/10538 - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Punjab";"FATEHGARH SAHIB(SC)";"DEPUTY COMMISSIONER LUDHIANA_IDA";"";"";"DORAHA";"Rampur (249)";"2023-08-17";"300000";"Approved by IDA";"Ongoing";"Lok Sabha"
"Shri Amar Singh ";"WS/MP380/2023-2024/10540 - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Punjab";"FATEHGARH SAHIB(SC)";"DEPUTY COMMISSIONER LUDHIANA_IDA";"";"";"Maloud";"Nanakpur Jagera (337)";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Ananpur Maran";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10643 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Chainpur Khurd";"2023-08-17";"210000";"Approved by IDA";"Completed";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Goriami";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"Collector Balod_IDA";"";"";"Daundilohara";"Bhimpuri Uparpara";"2023-08-17";"410000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Harpur";"2023-08-17";"420000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Giridhari Yadav";"WS/MP549/2023-2024/10290 - Renovation of ponds and lakes";"Normal/Others";"Bihar";"BANKA";"DISTRICT PLANNING OFFICER BANKA_IDA";"";"";"DHURAIYA";"Khagra";"2023-08-17";"700000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Giridhari Yadav";"WS/MP549/2023-2024/10291 - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"BANKA";"DISTRICT PLANNING OFFICER BANKA_IDA";"";"";"RAJAUN";"Gauradih";"2023-08-17";"599600";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"BHANUPRATAPPUR";"Baskuhud";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Giridhari Yadav";"WS/MP549/2023-2024/10292 - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"BANKA";"DISTRICT PLANNING OFFICER BANKA_IDA";"";"";"RAJAUN";"Tilakpur";"2023-08-17";"599100";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"NARHARPUR";"Bansagar";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Giridhari Yadav";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"BANKA";"DISTRICT PLANNING OFFICER BANKA_IDA";"";"";"KATORIA";"Harhar";"2023-08-17";"1100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Dahwa Khairi Khutaha";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"NA - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Hathwan";"2023-08-17";"210000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10656 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Bhikhari Ghat";"2023-08-17";"210000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10373 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Chennampalle";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10361 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Gooty Erragudi";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10657 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Gaura Chak";"2023-08-17";"210000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10658 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Badhchatar";"2023-08-17";"210000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Chaudhary Mehboob Ali Kaiser";"WS/MP542/2023-2024/10659 - Lighting of public spaces";"Normal/Others";"Bihar";"KHAGARIA";"DISTRICT PLANNING OFFICER KHAGARIA_IDA";"";"";"ALAULI";"Bahadurpur";"2023-08-17";"420000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Smt Veena Devi ";"WS/MP317/2023-2024/10685 - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Bihar";"VAISHALI";"DISTRICT PLANNING OFFICER VAISHALI_IDA";"";"";"GARAUL";"Bahadurpur";"2023-08-17";"1499000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Smt Veena Devi ";"WS/MP317/2023-2024/10686 - Providing drains and gutters for public drainage";"Normal/Others";"Bihar";"VAISHALI";"DISTRICT PLANNING OFFICER VAISHALI_IDA";"";"";"VAISHALI";"Basarh";"2023-08-17";"595000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Smt Veena Devi ";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"VAISHALI";"DISTRICT PLANNING OFFICER VAISHALI_IDA";"";"";"VAISHALI";"Phular";"2023-08-17";"1499900";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"KANKER";"Anjani";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"KANKER";"Bagodar";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"KANKER";"Bevarti";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10360 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Chennampalle";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10359 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Pagidiroy";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10358 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Pagidiroy";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10357 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Pendikallu";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10356 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Pendikallu";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10355 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Chennampalle";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10354 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Chennampalle";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10353 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Ratana";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Mohan Mandavi";"NA - Street lights";"Normal/Others";"Chhattisgarh";"KANKER(ST)";"DISTRICT COLLECTOR KANKER_IDA";"";"";"NARHARPUR";"Amoda";"2023-08-17";"297500";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10362 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Tuggali";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Giridhari Yadav";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"BANKA";"DISTRICT PLANNING OFFICER BANKA_IDA";"";"";"BANKA";"Kakwara Tola Lodham";"2023-08-17";"1100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10364 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Jonnagiri";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10365 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Jonnagiri";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10372 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Edduladoddi";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10371 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Edduladoddi";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10370 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Bondimadugula";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10369 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"";"";"2023-08-17";"200000";"Approved by IDA";"";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10368 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Ratana";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10367 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Gooty Erragudi";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10363 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Kandamakuntla";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Dr Sanjeev Kumar Singari ";"WS/MP310/2023-2024/10366 - Installing tube-wells and borewells";"Normal/Others";"Andhra Pradesh";"KURNOOL";"DISTRICT COLLECTOR KURNOOL_IDA";"";"";"TUGGALI";"Chennampalle";"2023-08-17";"200000";"Approved by IDA";"Sanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"WS/MP505/2023-2024/9975 - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Keoti";"2023-08-16";"700000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Samyagarh";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"MILKI";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Ghoswari";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Installing community drinking water plants";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"BADAKI SURIYA";"11";"";"";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"DEORI";"Asko";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"BENGABAD";"Chhotkikharagdiha";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"DHANWAR";"Dhanaipura";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"WS/MP433/2023-2024/9967 - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"DHANWAR";"Bodgo";"2023-08-16";"250000";"Approved by IDA";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Renovation of ponds and lakes";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"DHANWAR";"Rajodih";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Annpurna Devi";"NA - Crematoriums or structures on burial/ cremation ground for public convenience";"Normal/Others";"Jharkhand";"KODARMA";"Deputy Commissioner Giridh_IDA";"";"";"BIRNI";"Margora";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"pandarak";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"PANDARAK";"Daulatpur";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Samyagarh";"2023-08-16";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Vivek K Tankha";"NA - Purchase of mobile water tankers";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"District Collector Shajapur_IDA";"";"";"SHUJALPUR";"Unchod";"2023-08-16";"156733";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of community centers and community halls";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Karara";"2023-08-16";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rajiv Ranjan (Lalan) Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Bihar";"MUNGER";"DISTRICT PLANNING OFFICER PATNA_IDA";"";"";"GHOSWARI";"Dhanak Dobh";"2023-08-16";"250000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Digvijay Singh";"NA - Construction of roads, approach roads, link roads and pathways";"Normal/Others";"Madhya Pradesh";"Sitting Rajya Sabha";"DISTRICT COLLECTOR MORENA_IDA";"";"";"MORENA";"Jai Nagar";"2023-08-16";"200000";"Action Pending";"Unsanctioned";"Rajya Sabha"
